Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,120.12000274658203,120.6500015258789,117.45999908447266,118.4800033569336,1354800,0.0,0.0
2024-03-15 00:00:00-04:00,117.0199966430664,118.4000015258789,116.6500015258789,117.13999938964844,4764600,0.0,0.0
