Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,35.91999816894531,36.220001220703125,35.47999954223633,35.689998626708984,40178100,0.0,0.0
2024-03-15 00:00:00-04:00,35.279998779296875,36.0099983215332,35.2400016784668,35.40999984741211,69638100,0.0,0.0
