Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,126.26000213623047,126.94000244140625,125.05000305175781,125.7300033569336,1203900,0.0,0.0
2024-03-15 00:00:00-04:00,124.37999725341797,125.68000030517578,124.37999725341797,125.16999816894531,2672400,0.0,0.0
