Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,102.88999938964844,102.88999938964844,100.16000366210938,101.0,1882700,0.0,0.0
2024-03-15 00:00:00-04:00,99.9000015258789,101.30999755859375,98.68000030517578,99.08999633789062,4404600,0.0,0.0
