Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,154.5,154.72000122070312,152.64999389648438,153.88999938964844,4101600,0.0,0.0
2024-03-15 00:00:00-04:00,153.42999267578125,154.7100067138672,152.92999267578125,153.3699951171875,8821700,0.0,0.0
