Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,594.8300170898438,596.3699951171875,579.9199829101562,588.7000122070312,237600,0.0,0.0
2024-03-15 00:00:00-04:00,585.2999877929688,592.0999755859375,576.6500244140625,578.0800170898438,400100,0.0,0.0
