Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,1016.8900146484375,1016.8900146484375,981.1300048828125,991.6900024414062,284600,0.0,0.0
2024-03-15 00:00:00-04:00,984.219970703125,995.0800170898438,984.0499877929688,994.3699951171875,278000,0.0,0.0
