Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,56.56999969482422,56.56999969482422,54.90999984741211,55.52000045776367,1928000,0.0,0.0
2024-03-15 00:00:00-04:00,55.25,56.27000045776367,55.189998626708984,55.9900016784668,3264700,0.0,0.0
