Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,23.5,23.649999618530273,23.450000762939453,23.649999618530273,63800,0.0,0.0
2024-03-15 00:00:00-04:00,23.559999465942383,23.610000610351562,23.5,23.610000610351562,71500,0.0,0.0
