Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,36.95000076293945,37.08000183105469,36.369998931884766,36.56999969482422,9924900,0.0,0.0
2024-03-15 00:00:00-04:00,36.54999923706055,36.93000030517578,36.209999084472656,36.47999954223633,17634800,0.0,0.0
