Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,47.93000030517578,48.08000183105469,47.22999954223633,47.61000061035156,7035300,0.0,0.0
2024-03-15 00:00:00-04:00,47.5,48.34000015258789,47.41999816894531,47.84000015258789,11847800,0.0,0.0
