Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,46.689998626708984,46.91999816894531,45.79999923706055,46.900001525878906,5363700,0.0,0.0
2024-03-15 00:00:00-04:00,46.689998626708984,46.72999954223633,45.45000076293945,45.61000061035156,7812200,0.0,0.0
