Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,201.92999267578125,202.39999389648438,199.0500030517578,200.75,4934900,0.0,0.0
2024-03-15 00:00:00-04:00,199.44000244140625,201.27999877929688,197.0,198.64999389648438,9935600,0.0,0.0
