Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,17.809999465942383,17.8700008392334,17.450000762939453,17.559999465942383,20940800,0.0,0.0
2024-03-15 00:00:00-04:00,17.5,17.790000915527344,17.479999542236328,17.600000381469727,30058000,0.0,0.0
