Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,127.2300033569336,127.80000305175781,124.94000244140625,125.52999877929688,10965900,0.0,0.0
2024-03-15 00:00:00-04:00,124.04000091552734,126.01000213623047,123.55999755859375,125.54000091552734,17841600,0.0,0.0
