Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,764.9500122070312,768.0,749.4000244140625,760.72998046875,2647500,0.0,0.0
2024-03-15 00:00:00-04:00,755.3800048828125,760.8900146484375,747.7100219726562,754.1699829101562,3729300,0.0,0.0
