Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,437.1000061035156,437.3500061035156,420.010009765625,426.57000732421875,973300,0.0,0.0
2024-03-15 00:00:00-04:00,424.8900146484375,428.67999267578125,420.2699890136719,421.1099853515625,1631800,0.0,0.0
