Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,966.2999877929688,969.1799926757812,950.969970703125,959.0399780273438,507300,0.0,0.0
2024-03-15 00:00:00-04:00,956.469970703125,968.510009765625,953.719970703125,964.469970703125,1090500,0.0,0.0
