Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-14 00:00:00-04:00,103.01000213623047,103.20999908447266,101.55000305175781,102.12999725341797,2007900,0.0,0.0
2024-03-15 00:00:00-04:00,101.25,102.41999816894531,101.06999969482422,102.3499984741211,7019900,0.0,0.0
