,Close
Close,1.0
Cumulative_Returns,0.9999999999999998
Square_Root_Close,0.9989693997926399
Moving_Average_3,0.9969338568439592
Log_Close,0.9964335100471073
Close_Squared,0.996038160358333
Moving_Average_5,0.9930967333256464
EMA,0.9884378886309262
Short_EMA,0.985931606430852
Close_Cubed,0.9849393092951136
Close_Inverse,0.9836182150019259
Rolling_Mean,0.9820769587002913
Moving_Average_10,0.9820769587002913
Long_EMA,0.9733311586664344
Upper_Band,0.9727282690809805
Moving_Average_15,0.9721938239553266
Lower_Band,0.9636821668785346
Expanding_Mean,0.9108629015458963
Signal_Line,0.8360208929539686
MACD,0.8165468896854092
Price_RoC_60,0.814262145142564
Price_RoC_45,0.7466265646703141
Price_RoC_30,0.6897680597677089
Price_RoC_15,0.47043573630073793
RSI,0.41722404632606114
Price_RoC_12,0.4088235225977081
RS,0.4005495320983776
Price_RoC_10,0.3627613918206784
Price_RoC_7,0.29245789479212514
Sin_Close,0.28119373914906576
Std_Dev_RoC_5,0.24463488709774
Price_RoC_5,0.24130391554010372
Cos_Close,0.20489920824217767
Z_Score,0.18219445044677052
Price_RoC_3,0.17873409832178455
Price_Delta,0.11876108989478923
Rolling_Std,0.11129036945207371
Std_Dev_RoC_10,0.10778011183645508
Log_Returns,0.10272192281531639
Loss,0.10239282836594413
Price_RoC,0.09990131277267289
Gain,0.0952488983902246
Tan_Close,0.0502704632878067
