,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.9998344873536349
Log_Close,0.9993567198807543
Close_Squared,0.9993363025370257
Close_Inverse,0.9973698925934678
Close_Cubed,0.9973470891343119
Moving_Average_3,0.9927005168466534
Moving_Average_5,0.9847514812096861
EMA,0.9782477440886729
Short_EMA,0.9739849748098919
Rolling_Mean,0.9661980189892614
Moving_Average_10,0.9661980189892614
Upper_Band,0.957429548760917
Moving_Average_15,0.9538944595936271
Lower_Band,0.9517615345680187
Long_EMA,0.9480740416493031
Expanding_Mean,0.8257280862326665
MACD,0.5751639212158676
Signal_Line,0.5404842658630407
Price_RoC_60,0.4820630503955932
Price_RoC_45,0.4604827000937787
RSI,0.44170216584978433
Price_RoC_30,0.4337492891527484
RS,0.4243805542573057
Price_RoC_15,0.4148662155585159
Price_RoC_12,0.38130282896199075
Price_RoC_10,0.34906340080367976
Z_Score,0.2994366021499638
Price_RoC_7,0.2896087062301022
Std_Dev_RoC_10,0.26492949557219897
Std_Dev_RoC_5,0.2544252322102555
Price_RoC_5,0.23891680458275755
Sin_Close,0.19318252976037212
Cos_Close,0.17915621765816556
Price_RoC_3,0.17525029104762058
Price_Delta,0.10528314301399108
Log_Returns,0.09942238875793225
Price_RoC,0.09783835261321819
Loss,0.09330342146686585
Gain,0.08330522864523812
Rolling_Std,0.05457566202885024
Tan_Close,0.047331791580681876
