,Feature,Importance
8,Expanding_Mean,0.09819417
2,EMA,0.0116492985
0,Square_Root_Close,0.0073978975
6,Moving_Average_15,0.0072030136
3,Short_EMA,0.0066843494
4,Rolling_Mean,0.0057434775
1,Log_Close,0.0044004233
7,Long_EMA,0.004058969
5,Moving_Average_10,0.0022734336
