,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.9993483323544338
Close_Squared,0.9975777482881739
Log_Close,0.9974026833196733
Moving_Average_3,0.9965947223323114
Moving_Average_5,0.992019751191598
Close_Cubed,0.990861874447704
Close_Inverse,0.9890439848290551
EMA,0.9869446171564982
Short_EMA,0.9839794192286528
Rolling_Mean,0.9813199071703206
Moving_Average_10,0.9813199071703206
Upper_Band,0.9782496632911543
Moving_Average_15,0.9700288201161961
Long_EMA,0.9663952855893718
Lower_Band,0.9603075841288641
Expanding_Mean,0.9203990086764555
Price_RoC_60,0.4686835697445472
Signal_Line,0.4637189233761092
MACD,0.46077933583475844
Price_RoC_45,0.40452474158809015
Price_RoC_30,0.3142234289110283
RSI,0.31136145537099774
Price_RoC_15,0.2707310128943366
Price_RoC_12,0.23978555911648988
Price_RoC_10,0.2105635091394195
Z_Score,0.20112317168651386
Rolling_Std,0.16478903383082566
Price_RoC_7,0.16384255197059266
RS,0.1278234517122716
Price_RoC_5,0.1218538886338788
Std_Dev_RoC_5,0.11210758232711854
Gain,0.1076946039501491
Sin_Close,0.08514919745266865
Price_RoC_3,0.07735512302123498
Std_Dev_RoC_10,0.04919585052335201
Loss,0.047908417337019116
Cos_Close,0.04785560565931685
Price_Delta,0.0353247102768604
Price_RoC,0.02625530017111308
Log_Returns,0.025895859098765833
Tan_Close,0.022497709261831034
