,Close
Cumulative_Returns,1.0000000000000004
Close,1.0
Square_Root_Close,0.9997364628231203
Log_Close,0.9989620827837133
Close_Squared,0.9989505437179929
Close_Cubed,0.9958234514535897
Close_Inverse,0.9957805285801778
Moving_Average_3,0.9898064614373085
Moving_Average_5,0.9783095630562492
EMA,0.9602369197405783
Short_EMA,0.9491558296959511
Rolling_Mean,0.9455414839171574
Moving_Average_10,0.9455414839171574
Upper_Band,0.9344773182552575
Moving_Average_15,0.9100351804868325
Lower_Band,0.9014639838344957
Long_EMA,0.8648071944876937
Price_RoC_60,0.49623442085423186
Price_RoC_45,0.46535547312515074
Price_RoC_30,0.44128942321999387
MACD,0.43961272520775724
Signal_Line,0.43026541832447984
RSI,0.4026458654804277
RS,0.38010785408688913
Price_RoC_15,0.34641330295794204
Price_RoC_12,0.3308623765953899
Price_RoC_10,0.317654716291163
Price_RoC_7,0.28022710294452796
Z_Score,0.2503956052403325
Price_RoC_5,0.23342673530386288
Expanding_Mean,0.21931296790041965
Price_RoC_3,0.17071751005596691
Rolling_Std,0.16224131874835437
Cos_Close,0.11015682981556352
Gain,0.10637410910841703
Price_Delta,0.0992444760511075
Log_Returns,0.09869365066291613
Price_RoC,0.09810956053188535
Tan_Close,0.07601561276097442
Loss,0.05871895241816985
Sin_Close,0.054553927984216155
Std_Dev_RoC_5,0.03417414044940167
Std_Dev_RoC_10,7.398763475821436e-05
