,Close
Close,1.0
Cumulative_Returns,0.9999999999999999
Square_Root_Close,0.9986569939438984
Moving_Average_3,0.9963178705057925
Close_Squared,0.9948104719288818
Log_Close,0.9946565034371826
Moving_Average_5,0.9923588035981966
EMA,0.9892748948439524
Short_EMA,0.9873258952665644
Upper_Band,0.9851885469319508
Rolling_Mean,0.983504234648078
Moving_Average_10,0.983504234648078
Close_Cubed,0.9802895266626312
Close_Inverse,0.9790139243766504
Moving_Average_15,0.9768230424442086
Long_EMA,0.9766624112816535
Lower_Band,0.9683552149856162
Expanding_Mean,0.9376044465929207
Signal_Line,0.7387607551142589
MACD,0.7273135981500232
Price_RoC_60,0.6681526917804979
Price_RoC_45,0.6136203654261437
Rolling_Std,0.5516402800192886
Price_RoC_30,0.5442725226406309
RSI,0.40453669714668666
Price_RoC_15,0.3934625437115988
Price_RoC_12,0.35269358896966435
RS,0.32262757453298363
Price_RoC_10,0.30876279709430815
Std_Dev_RoC_10,0.28172853562566
Price_RoC_7,0.23054442319074073
Z_Score,0.21797117513285763
Price_RoC_5,0.18695815431515792
Gain,0.17130421239532564
Price_RoC_3,0.13110966646815903
Cos_Close,0.0927472639305728
Price_Delta,0.08488636909850508
Tan_Close,0.07681206231022508
Sin_Close,0.07024864312185004
Log_Returns,0.06893973570748711
Price_RoC,0.0684143275844765
Loss,0.05389461388245149
Std_Dev_RoC_5,0.007890606007542697
