,Feature,Importance
16,Expanding_Mean,0.09507332
0,Cumulative_Returns,0.009893278
14,Long_EMA,0.0068936413
10,Moving_Average_10,0.006422907
8,Short_EMA,0.0059376056
7,EMA,0.005558656
13,Moving_Average_15,0.005256949
6,Moving_Average_5,0.0050243856
12,Close_Inverse,0.004370409
1,Close,0.004296447
15,Lower_Band,0.0041125277
11,Upper_Band,0.0032967844
5,Close_Squared,0.0026758455
2,Square_Root_Close,0.002642854
3,Moving_Average_3,0.0018476282
9,Rolling_Mean,0.0018024998
4,Log_Close,0.0008287601
