,Feature,Importance
16,Expanding_Mean,0.07020632
14,Long_EMA,0.017695833
13,Moving_Average_15,0.01388601
3,Log_Close,0.0046394817
8,EMA,0.004627007
5,Close_Inverse,0.004512347
9,Short_EMA,0.0043342626
15,Upper_Band,0.0039734477
10,Rolling_Mean,0.0036960673
6,Moving_Average_3,0.003654015
1,Close,0.003347151
11,Moving_Average_10,0.0030417386
12,Lower_Band,0.002812858
7,Moving_Average_5,0.002254752
4,Close_Squared,0.0021651536
2,Square_Root_Close,0.0014796207
0,Cumulative_Returns,0.0013817346
