,Feature,Importance
14,Expanding_Mean,0.08790549
12,Long_EMA,0.025812274
11,Moving_Average_15,0.01103508
13,Close_Inverse,0.009653067
6,EMA,0.00850584
2,Moving_Average_3,0.008131562
7,Short_EMA,0.007933709
10,Moving_Average_10,0.0076579438
8,Log_Close,0.0073976577
3,Square_Root_Close,0.007010375
0,Cumulative_Returns,0.006952595
9,Rolling_Mean,0.00687481
5,Upper_Band,0.0038181706
1,Close,0.0031919796
4,Moving_Average_5,0.0026280028
