,Feature,Importance
16,Expanding_Mean,0.07840203
15,Long_EMA,0.025042757
8,EMA,0.01512883
13,Moving_Average_15,0.008327485
11,Rolling_Mean,0.0070662335
0,Close,0.005643214
9,Short_EMA,0.00549206
7,Moving_Average_5,0.005294164
6,Moving_Average_3,0.0052351593
4,Close_Squared,0.0049174177
1,Cumulative_Returns,0.0047766315
14,Upper_Band,0.0047617694
3,Log_Close,0.0038776651
12,Moving_Average_10,0.0033186222
5,Close_Inverse,0.0027408216
10,Lower_Band,0.002461419
2,Square_Root_Close,0.0020058686
