,Close
Close,1.0
Cumulative_Returns,0.9999999999999997
Square_Root_Close,0.9997273145229673
Close_Squared,0.9989207361321076
Log_Close,0.9989175811339446
Close_Cubed,0.9957363426453568
Close_Inverse,0.9956315630465791
Moving_Average_3,0.9917763633008724
Moving_Average_5,0.9824188142714738
EMA,0.9708473070421756
Short_EMA,0.9631693942115964
Rolling_Mean,0.959684860803317
Moving_Average_10,0.959684860803317
Lower_Band,0.9472159446257502
Upper_Band,0.9402857290847594
Moving_Average_15,0.9353863408876324
Long_EMA,0.8975327438286594
Price_RoC_60,0.8771911067086319
Price_RoC_45,0.7847667865554158
Signal_Line,0.7804320780499
MACD,0.7461318290294917
Price_RoC_30,0.6813123243398218
Price_RoC_15,0.47245806442905786
Price_RoC_12,0.42586167114213097
Std_Dev_RoC_10,0.4114348081260976
RSI,0.40308412333360716
Price_RoC_10,0.38650961491777674
Price_RoC_7,0.32333732544172045
Z_Score,0.31604252245633296
Price_RoC_5,0.26807838009764823
Expanding_Mean,0.2194820100485841
Price_RoC_3,0.1907921607002321
RS,0.15241686534129403
Gain,0.1376772645027495
Rolling_Std,0.12869844643244244
Sin_Close,0.12401317089541007
Std_Dev_RoC_5,0.11515898255993717
Price_RoC,0.09970319727144426
Price_Delta,0.09959619867739343
Log_Returns,0.09856950666693495
Cos_Close,0.0494535640236788
Loss,0.02371202576014935
Tan_Close,0.0028038646336126546
