,Feature,Importance
15,Expanding_Mean,0.091091186
4,Moving_Average_3,0.01488709
9,Rolling_Mean,0.011268965
13,Moving_Average_15,0.009596353
5,Close_Inverse,0.009563165
7,EMA,0.009334869
10,Moving_Average_10,0.009293411
6,Moving_Average_5,0.0078947395
8,Short_EMA,0.0066635744
2,Square_Root_Close,0.006166405
1,Cumulative_Returns,0.005328874
3,Log_Close,0.004769674
14,Lower_Band,0.0034304466
0,Close,0.0032600139
12,Long_EMA,0.0031758815
11,Upper_Band,0.0013857097
