,Close
Cumulative_Returns,1.0000000000000004
Close,1.0
Square_Root_Close,0.9996019379973888
Close_Squared,0.998434227047189
Log_Close,0.9984241802421401
Moving_Average_3,0.997603769330558
Moving_Average_5,0.994663749207974
Close_Cubed,0.9938665257326089
Close_Inverse,0.9936397831190299
EMA,0.9918993413307344
Short_EMA,0.9901280191498537
Upper_Band,0.9881767944499541
Rolling_Mean,0.9881422387911702
Moving_Average_10,0.9881422387911702
Moving_Average_15,0.9827733919102672
Long_EMA,0.9787907723133727
Lower_Band,0.9774900131357217
Expanding_Mean,0.9429141476310275
Price_RoC_60,0.3928418797867162
Signal_Line,0.38519724997016974
MACD,0.34271283465529095
Price_RoC_45,0.3096599672972137
Price_RoC_30,0.245266670830014
RS,0.1990254541752395
Std_Dev_RoC_5,0.1941940346669528
RSI,0.1915098833570241
Rolling_Std,0.16139257135121163
Price_RoC_15,0.1258695660416024
Std_Dev_RoC_10,0.12108577569021862
Z_Score,0.10514255229672592
Price_RoC_12,0.10046071581947594
Price_RoC_10,0.07978448741919181
Tan_Close,0.06979739270751607
Cos_Close,0.06935635278500216
Price_RoC_7,0.060242444418203506
Sin_Close,0.058741605771011965
Price_RoC_5,0.045948095647567695
Gain,0.028732505324538436
Price_RoC_3,0.019450154673139503
Price_Delta,0.014090789380226872
Loss,0.010482974245421028
Log_Returns,0.004324703314602196
Price_RoC,0.003257234718731871
