,Feature,Importance
9,Expanding_Mean,0.09721486
7,Moving_Average_15,0.016716005
8,Long_EMA,0.015457435
2,Moving_Average_5,0.008830259
4,Rolling_Mean,0.007689616
5,Moving_Average_10,0.007663219
0,Square_Root_Close,0.007614744
6,Short_EMA,0.0056222253
1,Log_Close,0.0029413917
3,EMA,0.0024834932
