,Feature,Importance
15,Expanding_Mean,0.06441161
13,Long_EMA,0.016215608
8,Short_EMA,0.0061387247
11,Lower_Band,0.0055261734
14,Upper_Band,0.0052796765
5,Moving_Average_3,0.0049216244
4,Close_Inverse,0.0043563056
7,EMA,0.0042055384
1,Close,0.004070025
9,Rolling_Mean,0.0040200017
3,Log_Close,0.0040028365
0,Cumulative_Returns,0.0034372234
12,Moving_Average_15,0.002511229
10,Moving_Average_10,0.0023226768
2,Square_Root_Close,0.0015774391
6,Moving_Average_5,0.0015231454
