,Feature,Importance
16,Expanding_Mean,0.08682096
15,Long_EMA,0.009724269
7,Moving_Average_5,0.008551377
6,Moving_Average_3,0.007969491
11,Moving_Average_10,0.007402598
0,Cumulative_Returns,0.007121385
13,Moving_Average_15,0.006187341
8,EMA,0.0057102963
4,Close_Squared,0.00528277
2,Square_Root_Close,0.005068584
5,Close_Inverse,0.004666196
12,Lower_Band,0.0043625995
9,Short_EMA,0.0037472427
3,Log_Close,0.0030656368
14,Upper_Band,0.0027562378
1,Close,0.0027401992
10,Rolling_Mean,0.0021701357
