,Feature,Importance
16,Expanding_Mean,0.09879508
4,Close_Squared,0.006944357
8,EMA,0.00595231
14,Long_EMA,0.005677254
1,Cumulative_Returns,0.004324548
5,Close_Inverse,0.0041532638
6,Moving_Average_3,0.004135424
7,Moving_Average_5,0.0039699203
13,Moving_Average_15,0.0037309476
9,Short_EMA,0.0035262904
12,Moving_Average_10,0.0026844204
0,Close,0.002411277
3,Log_Close,0.0022361465
11,Rolling_Mean,0.0020442663
10,Lower_Band,0.0012507638
2,Square_Root_Close,0.000924932
15,Upper_Band,0.000880057
