,Feature,Importance
15,Expanding_Mean,0.09059157
5,Log_Close,0.011568011
13,Long_EMA,0.011053303
2,Square_Root_Close,0.009140122
11,Moving_Average_15,0.008612326
10,Moving_Average_10,0.006619935
1,Cumulative_Returns,0.006524435
14,Lower_Band,0.0064538443
9,Rolling_Mean,0.005246307
7,EMA,0.0039494904
12,Close_Inverse,0.003832043
3,Moving_Average_3,0.0035343207
4,Moving_Average_5,0.0029930111
8,Short_EMA,0.0029647027
6,Upper_Band,0.0022958717
0,Close,0.0022828015
