,Feature,Importance
16,Expanding_Mean,0.09577938
8,EMA,0.008700075
0,Close,0.008177122
15,Long_EMA,0.0061789085
1,Cumulative_Returns,0.006146481
11,Rolling_Mean,0.0055242954
10,Upper_Band,0.0048583783
4,Log_Close,0.004645367
5,Close_Inverse,0.0044185854
3,Close_Squared,0.0039443495
2,Square_Root_Close,0.0037839166
9,Short_EMA,0.0034347505
6,Moving_Average_3,0.0032579731
14,Lower_Band,0.0029057104
12,Moving_Average_10,0.002878816
7,Moving_Average_5,0.0027065077
13,Moving_Average_15,0.0019464653
