,Feature,Importance
15,Expanding_Mean,0.090169325
3,Log_Close,0.007981576
0,Close,0.007814184
4,Close_Inverse,0.007622321
1,Cumulative_Returns,0.006679599
2,Square_Root_Close,0.005480451
7,EMA,0.005221143
12,Long_EMA,0.004442518
5,Moving_Average_3,0.0035744957
13,Moving_Average_15,0.0034200333
8,Short_EMA,0.0030531716
6,Moving_Average_5,0.002990508
14,Upper_Band,0.0024096437
10,Moving_Average_10,0.0023774279
11,Lower_Band,0.00231307
9,Rolling_Mean,0.0021062237
