,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.9996705839143152
Close_Squared,0.9987561939403756
Log_Close,0.9986834458104024
Moving_Average_3,0.9955702293969552
Close_Cubed,0.9952436475768308
Close_Inverse,0.9944973970741241
Moving_Average_5,0.9904707369832387
EMA,0.9835388937051153
Short_EMA,0.9794237231221529
Rolling_Mean,0.9774002320282801
Moving_Average_10,0.9774002320282801
Upper_Band,0.9724432872722466
Moving_Average_15,0.9627674414895121
Lower_Band,0.9597167605240347
Long_EMA,0.9511128251789219
Price_RoC_60,0.8525078060503509
Signal_Line,0.75600946313059
Price_RoC_45,0.7249387661035923
MACD,0.717926597385356
Expanding_Mean,0.7107008206009974
Price_RoC_30,0.6034857523571024
Price_RoC_15,0.4259333614627218
RSI,0.3839892090811608
Price_RoC_12,0.37715335160473135
Price_RoC_10,0.3374003879954883
Price_RoC_7,0.27181371870311594
Z_Score,0.23800988279712879
Price_RoC_5,0.22124062400788577
RS,0.21682825936258934
Std_Dev_RoC_10,0.18423865623039137
Price_RoC_3,0.15240384706647456
Gain,0.11924943913375965
Rolling_Std,0.10885407057301373
Tan_Close,0.07911668774360478
Price_Delta,0.0730104812101066
Price_RoC,0.07189114706735694
Log_Returns,0.07137267718482973
Cos_Close,0.053760022766781886
Sin_Close,0.02360987514254681
Loss,0.004608257010153756
Std_Dev_RoC_5,0.0012165041309731164
