,Feature,Importance
16,Expanding_Mean,0.08519854
13,Long_EMA,0.017938625
14,Moving_Average_15,0.0077374233
11,Rolling_Mean,0.0072925664
8,EMA,0.005476284
6,Close_Inverse,0.0053874175
15,Lower_Band,0.0045765587
9,Upper_Band,0.0040775826
3,Close_Squared,0.003911861
4,Log_Close,0.0038100113
1,Close,0.0030406914
5,Moving_Average_3,0.0027182838
10,Short_EMA,0.0026215701
12,Moving_Average_10,0.0023093282
7,Moving_Average_5,0.001992571
0,Cumulative_Returns,0.0014793344
2,Square_Root_Close,0.001227319
