,Feature,Importance
15,Expanding_Mean,0.092005044
13,Long_EMA,0.0076496094
3,Log_Close,0.005327797
10,Moving_Average_10,0.005081538
9,Rolling_Mean,0.0049950397
1,Close,0.004696904
5,Close_Inverse,0.0046537416
0,Cumulative_Returns,0.004198229
2,Square_Root_Close,0.0039804056
4,Moving_Average_3,0.0034834135
6,Moving_Average_5,0.0030029174
14,Upper_Band,0.0023353049
12,Moving_Average_15,0.0021668412
7,EMA,0.0018886334
11,Lower_Band,0.0013569802
8,Short_EMA,0.0012925206
