,Close
Close,1.0
Cumulative_Returns,0.9999999999999994
Square_Root_Close,0.9999143619388724
Log_Close,0.9996629928997498
Close_Squared,0.9996605702241798
Close_Cubed,0.9986520655395784
Close_Inverse,0.9986201504348327
Moving_Average_3,0.9686619629903237
Moving_Average_5,0.9334707737672683
EMA,0.8991824598153101
Short_EMA,0.8765611153621079
Rolling_Mean,0.8494482854984142
Moving_Average_10,0.8494482854984142
Price_RoC_60,0.8406091379899279
Lower_Band,0.8148758884925297
Moving_Average_15,0.7728558078737156
Price_RoC_45,0.7636604771215775
Upper_Band,0.7621723630722976
MACD,0.7575810742363734
Long_EMA,0.7363982187765535
Signal_Line,0.7338276440719879
Price_RoC_30,0.6955049433266481
RS,0.5690177471074636
RSI,0.5591669978677248
Price_RoC_15,0.5519034348190024
Price_RoC_12,0.5095339457208862
Price_RoC_10,0.483863697585263
Z_Score,0.44928468961874085
Price_RoC_7,0.4298785388209127
Price_RoC_5,0.37077834274916655
Price_RoC_3,0.2975029516492895
Gain,0.20002798163922947
Expanding_Mean,0.17929013805418115
Price_RoC,0.16898734876771568
Price_Delta,0.1687063257913676
Log_Returns,0.1684531364059929
Sin_Close,0.09232596733531241
Std_Dev_RoC_10,0.08544282706279832
Tan_Close,0.08540724344108179
Loss,0.0827357379183439
Cos_Close,0.06740704236344293
Rolling_Std,0.053874602916529145
Std_Dev_RoC_5,0.01883494644122257
