,Feature,Importance
16,Expanding_Mean,0.08571396
14,Long_EMA,0.012430389
7,Close_Inverse,0.006309954
8,EMA,0.0050882045
13,Moving_Average_15,0.004405653
9,Upper_Band,0.004331735
5,Moving_Average_3,0.0040999367
3,Log_Close,0.003949384
15,Lower_Band,0.003465976
1,Cumulative_Returns,0.003186217
2,Square_Root_Close,0.0031629428
12,Moving_Average_10,0.0031142132
4,Close_Squared,0.0029497605
11,Rolling_Mean,0.0027529676
0,Close,0.002591005
10,Short_EMA,0.0024523092
6,Moving_Average_5,0.0014868692
