,Feature,Importance
15,Expanding_Mean,0.0759508
14,Long_EMA,0.026800608
1,Cumulative_Returns,0.008865679
10,Rolling_Mean,0.007033476
7,EMA,0.0062388284
9,Short_EMA,0.005503772
4,Close_Inverse,0.004863813
13,Upper_Band,0.0043514264
12,Moving_Average_15,0.0040907874
6,Moving_Average_5,0.0034301342
0,Close,0.0025730266
3,Log_Close,0.0020891482
2,Square_Root_Close,0.0018102558
8,Lower_Band,0.0016899748
5,Moving_Average_3,0.0015604276
11,Moving_Average_10,0.0013770082
