,Close
Close,1.0
Cumulative_Returns,1.0
Square_Root_Close,0.9997120614485862
Close_Squared,0.9989016426348231
Log_Close,0.9988414704137034
Close_Cubed,0.9957755850303124
Close_Inverse,0.9952401861647152
Moving_Average_3,0.9932418748897301
Moving_Average_5,0.9858063834510196
EMA,0.9772946548421386
Short_EMA,0.9719378085794719
Rolling_Mean,0.9677588726844744
Moving_Average_10,0.9677588726844744
Upper_Band,0.960690258703542
Moving_Average_15,0.9484103133426838
Lower_Band,0.9393188161540149
Long_EMA,0.9383857149731978
Signal_Line,0.8082367159626366
MACD,0.7978764004289908
Price_RoC_45,0.7537802312272388
Price_RoC_60,0.7353621810084203
Price_RoC_30,0.7242272260582965
Expanding_Mean,0.6029557773631629
Price_RoC_15,0.509125956591674
RSI,0.47394876962916777
Price_RoC_12,0.44671439787003836
Price_RoC_10,0.40007722515635386
Price_RoC_7,0.3257875174129371
RS,0.32574134865150367
Z_Score,0.28492726222137305
Price_RoC_5,0.26706658970173075
Price_RoC_3,0.1922622650750459
Std_Dev_RoC_10,0.12992428287611568
Loss,0.11643187232096337
Std_Dev_RoC_5,0.11072541038806993
Price_Delta,0.11061598323347291
Log_Returns,0.10250184351407039
Price_RoC,0.1011071909977678
Cos_Close,0.0871699156053846
Gain,0.06633760465993012
Rolling_Std,0.05228526837100819
Sin_Close,0.035585560681303106
Tan_Close,0.01963574243263599
