,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.9997117600491248
Close_Squared,0.9988730180914989
Log_Close,0.9988471611443381
Close_Cubed,0.9955896462039352
Moving_Average_3,0.9955679359226045
Close_Inverse,0.9953402012914948
Moving_Average_5,0.9916843838332725
EMA,0.9876284059589313
Short_EMA,0.9849576209132828
Rolling_Mean,0.9824464922841745
Moving_Average_10,0.9824464922841745
Lower_Band,0.9745738901710587
Upper_Band,0.9735321400012393
Moving_Average_15,0.9725266253506416
Long_EMA,0.9694197873488352
Expanding_Mean,0.9104156124975211
Signal_Line,0.7564254734552139
Price_RoC_60,0.735225634610362
MACD,0.7310130889190685
Price_RoC_45,0.7163523071468769
Price_RoC_30,0.6463494428765739
Price_RoC_15,0.42898543330209776
RSI,0.3913787733677546
Price_RoC_12,0.3620710441018632
Price_RoC_10,0.3174257701726456
RS,0.25936909810265396
Price_RoC_7,0.250601470302224
Price_RoC_5,0.21005747885933057
Z_Score,0.18725886966856514
Std_Dev_RoC_10,0.16521221797381852
Price_RoC_3,0.16032993714155352
Std_Dev_RoC_5,0.11924457627760762
Price_Delta,0.09710102750890912
Log_Returns,0.08735958582610154
Price_RoC,0.08665972222956214
Gain,0.08307237253109372
Cos_Close,0.08111474771485476
Loss,0.07886220470879307
Rolling_Std,0.06938866747776137
Tan_Close,0.06268494269453455
Sin_Close,0.045587238140737306
