,Close
Cumulative_Returns,1.0000000000000013
Close,1.0
Square_Root_Close,0.9998662405936084
Close_Squared,0.9994778740123652
Log_Close,0.9994689982795005
Close_Cubed,0.9979485672668985
Close_Inverse,0.9978141484131916
Moving_Average_3,0.9892764641882633
Moving_Average_5,0.9781061441881986
EMA,0.9635395933653412
Short_EMA,0.9550585383992883
Lower_Band,0.9499237107145576
Rolling_Mean,0.9495025974913346
Moving_Average_10,0.9495025974913346
Moving_Average_15,0.9194480453508087
Upper_Band,0.9120671885328648
Long_EMA,0.9053426386359951
Expanding_Mean,0.744444180031172
Price_RoC_60,0.34751594655052603
Price_RoC_45,0.3274308530102791
Std_Dev_RoC_10,0.3047208961771095
Signal_Line,0.28575228364413185
Price_RoC_30,0.2853509904947675
Std_Dev_RoC_5,0.2742885035225362
MACD,0.26490302167346136
Price_RoC_15,0.16368469335341873
Price_RoC_12,0.1609247980863645
Price_RoC_10,0.15392725042330718
RSI,0.14730812021979514
Price_RoC_7,0.13539384461919698
Price_RoC_5,0.12448112185273305
Rolling_Std,0.12049111463067709
Price_RoC_3,0.106571793945798
RS,0.10081923931005314
Tan_Close,0.09993166220245507
Z_Score,0.09844545397103385
Cos_Close,0.07188846923790788
Log_Returns,0.07180867988734312
Price_RoC,0.0706087570658767
Price_Delta,0.06943841591514334
Loss,0.06791961323851473
Sin_Close,0.05837609210228875
Gain,0.047720548099332384
