,Feature,Importance
16,Expanding_Mean,0.09371327
10,Rolling_Mean,0.009067525
13,Moving_Average_15,0.007055232
5,Close_Inverse,0.006701631
8,EMA,0.004729514
14,Upper_Band,0.004317503
6,Moving_Average_3,0.004283908
15,Long_EMA,0.004182735
9,Short_EMA,0.0040184567
7,Moving_Average_5,0.003968038
12,Lower_Band,0.003429633
4,Log_Close,0.0028783965
11,Moving_Average_10,0.0025626784
0,Close,0.0019800975
1,Cumulative_Returns,0.0019649067
3,Close_Squared,0.0011741013
2,Square_Root_Close,0.00059082836
