,Feature,Importance
16,Expanding_Mean,0.09658146
9,Short_EMA,0.006846261
5,Close_Inverse,0.0051232977
10,Rolling_Mean,0.0047043855
12,Long_EMA,0.004690036
0,Cumulative_Returns,0.004455491
15,Moving_Average_15,0.0038072094
6,Moving_Average_3,0.0034884014
1,Close,0.003291428
4,Close_Squared,0.0029709395
11,Moving_Average_10,0.0029077348
2,Square_Root_Close,0.00230529
7,Moving_Average_5,0.0017590865
8,EMA,0.0015944429
13,Upper_Band,0.0015457375
14,Lower_Band,0.0012195494
3,Log_Close,0.0012134789
