,Feature,Importance
15,Expanding_Mean,0.086650446
12,Long_EMA,0.017917477
0,Close,0.014213313
13,Moving_Average_15,0.008755659
7,EMA,0.00799236
8,Short_EMA,0.0073445425
14,Lower_Band,0.0052607236
5,Close_Inverse,0.004696024
9,Upper_Band,0.0044103935
4,Moving_Average_3,0.003707985
10,Rolling_Mean,0.0036711588
11,Moving_Average_10,0.0034945426
6,Moving_Average_5,0.0027491048
3,Log_Close,0.0023520894
1,Cumulative_Returns,0.0019701659
2,Square_Root_Close,0.0016351059
