,Close
Cumulative_Returns,1.0000000000000009
Close,1.0
Square_Root_Close,0.999868914201512
Close_Squared,0.9994960301025261
Log_Close,0.999469858369869
Close_Cubed,0.9980397280662621
Close_Inverse,0.9978253438703252
Moving_Average_3,0.9824497946140526
Moving_Average_5,0.9669287667045838
EMA,0.9505994900105521
Short_EMA,0.9406440621837516
Rolling_Mean,0.9264185658523171
Moving_Average_10,0.9264185658523171
Lower_Band,0.9247093952138301
Moving_Average_15,0.8911873118868243
Long_EMA,0.8797052684361182
Upper_Band,0.835069249086528
Price_RoC_45,0.6120911959986906
Expanding_Mean,0.6113761687113864
Price_RoC_60,0.5968353711519635
MACD,0.5916979885817242
Signal_Line,0.5826016390752484
Price_RoC_30,0.5260862146340235
Price_RoC_15,0.4058172209531054
RSI,0.3894669323691023
Price_RoC_12,0.3760544094400146
Price_RoC_10,0.34784235742443614
Price_RoC_7,0.3014466435708031
Std_Dev_RoC_5,0.28788966152138085
Z_Score,0.27301597981605347
RS,0.2705983715448884
Price_RoC_5,0.25012811226509063
Std_Dev_RoC_10,0.23557677438113128
Rolling_Std,0.20946673478464256
Price_RoC_3,0.19922302599450722
Loss,0.1754698376738093
Price_Delta,0.1304859637204318
Log_Returns,0.12884953847017233
Price_RoC,0.12676191786562022
Tan_Close,0.07009982544717946
Cos_Close,0.04377035344015041
Gain,0.010360731239104908
Sin_Close,0.003995341542700499
