,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.9997660459309694
Log_Close,0.9990876997680932
Close_Squared,0.9990853801557695
Close_Cubed,0.9964136263288365
Moving_Average_3,0.9963191090457232
Close_Inverse,0.9962037693320539
Moving_Average_5,0.9925648182784123
EMA,0.9895518806923504
Short_EMA,0.9875908106382575
Rolling_Mean,0.9844663206143905
Moving_Average_10,0.9844663206143905
Lower_Band,0.9804693041302858
Moving_Average_15,0.9778479015396537
Long_EMA,0.9773921229071554
Upper_Band,0.9719790957524814
Expanding_Mean,0.9426240532127771
Price_RoC_60,0.7542650324285927
Signal_Line,0.7301455001730414
MACD,0.7072858039224627
Price_RoC_45,0.6984605174765004
Price_RoC_30,0.5679590016939172
RSI,0.4648905304185206
Std_Dev_RoC_10,0.43188668938223884
RS,0.424691758850823
Price_RoC_15,0.4071340128001705
Std_Dev_RoC_5,0.40638097570444864
Price_RoC_12,0.3553396307816348
Price_RoC_10,0.3223042953663472
Z_Score,0.2882135976613039
Price_RoC_7,0.26262586769455615
Price_RoC_5,0.21440124501335173
Rolling_Std,0.210578545562562
Price_RoC_3,0.15136679448128967
Loss,0.12125735084930749
Sin_Close,0.09620008070095089
Price_Delta,0.08042541324000117
Log_Returns,0.07743339026966005
Price_RoC,0.07557866474309269
Tan_Close,0.05614495612466161
Cos_Close,0.02874427991908524
Gain,0.0037462033754391277
