,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.9986582450612701
Moving_Average_3,0.9973183195604725
Close_Squared,0.9951752939914295
Log_Close,0.9945627017248639
Moving_Average_5,0.9944224167269449
EMA,0.9905501768024013
Upper_Band,0.9899326125792011
Short_EMA,0.9881824602152619
Rolling_Mean,0.9867988250703797
Moving_Average_10,0.9867988250703797
Close_Cubed,0.9825521508861795
Moving_Average_15,0.9781135664012035
Close_Inverse,0.9777501768108259
Long_EMA,0.9718745841185099
Lower_Band,0.967120310036281
Expanding_Mean,0.9093094302987339
Signal_Line,0.6278372362532877
MACD,0.5987462948695049
Price_RoC_60,0.5823148796264964
Price_RoC_45,0.504734090378557
Price_RoC_30,0.44390729490535724
Rolling_Std,0.3770241694055842
Price_RoC_15,0.2934117364872917
RSI,0.2613821410184256
Price_RoC_12,0.26119220621740247
Price_RoC_10,0.2336834963862664
Gain,0.21130961315217758
Z_Score,0.20906306147858864
RS,0.18825975608242748
Price_RoC_7,0.18532298644325385
Price_RoC_5,0.160297543341577
Price_RoC_3,0.12566908302343036
Loss,0.09232891890699285
Price_Delta,0.08852064234624929
Price_RoC,0.07027473718086168
Log_Returns,0.06982004485154729
Std_Dev_RoC_5,0.06964816499616253
Std_Dev_RoC_10,0.033685464083038255
Cos_Close,0.02658605557184421
Sin_Close,0.010730945753964737
Tan_Close,0.006403641128589282
