,Feature,Importance
14,Expanding_Mean,0.06626994
12,Long_EMA,0.041927043
7,Short_EMA,0.012409115
11,Moving_Average_15,0.012034354
9,Moving_Average_10,0.010603182
2,Square_Root_Close,0.008333561
8,Rolling_Mean,0.00819208
4,Log_Close,0.006341881
5,Moving_Average_5,0.0062294183
10,Close_Inverse,0.005776363
3,Moving_Average_3,0.005644214
1,Close,0.0036025154
6,EMA,0.002789535
0,Cumulative_Returns,0.0020651135
13,Upper_Band,0.00094879174
