,Feature,Importance
15,Expanding_Mean,0.05578656
14,Long_EMA,0.031931616
1,Close,0.008762353
13,Close_Inverse,0.008759126
12,Moving_Average_15,0.008142082
11,Upper_Band,0.0076417304
0,Cumulative_Returns,0.006655491
6,EMA,0.0064037563
8,Rolling_Mean,0.0053653745
7,Short_EMA,0.0049295602
10,Lower_Band,0.0048975395
3,Moving_Average_3,0.004882098
9,Moving_Average_10,0.0042674458
4,Log_Close,0.0038038976
2,Square_Root_Close,0.0033535298
5,Moving_Average_5,0.003340872
