,Feature,Importance
16,Expanding_Mean,0.087950975
3,Log_Close,0.01147894
15,Long_EMA,0.009183541
7,Moving_Average_5,0.0070737163
13,Moving_Average_15,0.006437756
12,Upper_Band,0.00590106
5,Close_Inverse,0.0057979273
9,Short_EMA,0.0052377656
6,Moving_Average_3,0.0041927677
14,Lower_Band,0.0040940507
8,EMA,0.003765339
10,Rolling_Mean,0.0034440488
1,Close,0.0031520338
0,Cumulative_Returns,0.002735604
2,Square_Root_Close,0.0023196596
11,Moving_Average_10,0.0018783249
4,Close_Squared,0.0008604493
