,Feature,Importance
15,Expanding_Mean,0.0892841
13,Long_EMA,0.01656161
7,Close_Inverse,0.009239364
11,Moving_Average_10,0.008054366
12,Moving_Average_15,0.0076168412
1,Close,0.00694633
4,Moving_Average_3,0.004912112
0,Cumulative_Returns,0.00421396
14,Lower_Band,0.003819175
2,Square_Root_Close,0.0035724354
6,EMA,0.003565133
8,Short_EMA,0.0033782597
5,Moving_Average_5,0.0032899245
10,Rolling_Mean,0.0027766854
9,Upper_Band,0.0023554591
3,Log_Close,0.0019644431
