,Feature,Importance
16,Expanding_Mean,0.0802773
14,Long_EMA,0.017390287
5,Close_Inverse,0.011680857
3,Log_Close,0.010261331
7,Moving_Average_5,0.009578091
11,Moving_Average_10,0.0072468645
9,Short_EMA,0.0068978136
6,Moving_Average_3,0.006788521
10,Rolling_Mean,0.0063051926
13,Moving_Average_15,0.005841187
15,Lower_Band,0.004870531
0,Close,0.003941654
8,EMA,0.0037331232
1,Cumulative_Returns,0.0035505896
4,Close_Squared,0.0035222713
2,Square_Root_Close,0.0025573994
12,Upper_Band,0.0019168053
