,Close
Close,1.0
Cumulative_Returns,0.9999999999999989
Square_Root_Close,0.9997640529696229
Log_Close,0.9990847397756156
Close_Squared,0.9990470039194068
Close_Inverse,0.9962970548154853
Close_Cubed,0.9961839646344479
Moving_Average_3,0.987222167365596
Moving_Average_5,0.9729218101916813
EMA,0.9549697292926455
Short_EMA,0.9440439282256716
Rolling_Mean,0.9347293088960601
Moving_Average_10,0.9347293088960601
Lower_Band,0.9120752793184956
Moving_Average_15,0.8959995592938363
Upper_Band,0.8865918342536658
Long_EMA,0.8668748746470767
Price_RoC_60,0.7827072067841843
Price_RoC_45,0.6884114715050607
Signal_Line,0.6823301653599343
MACD,0.654283047067473
Price_RoC_30,0.5746828233117061
Expanding_Mean,0.46993314135983294
RSI,0.4100129828248592
Price_RoC_15,0.4086473773490612
Price_RoC_12,0.37132175622298547
RS,0.3383224091773853
Price_RoC_10,0.3331171804220242
Price_RoC_7,0.2660806360090114
Z_Score,0.22351183607463998
Price_RoC_5,0.20889921081511476
Sin_Close,0.174960179075071
Price_RoC_3,0.15832343046196454
Std_Dev_RoC_5,0.11540346738516288
Gain,0.11479717102604653
Price_Delta,0.08837638433942319
Log_Returns,0.08616981205712931
Price_RoC,0.08587454102167469
Std_Dev_RoC_10,0.04086547215881311
Loss,0.035232264775184034
Tan_Close,0.028796160329837207
Rolling_Std,0.020440808531172354
Cos_Close,0.017371439391034544
