,Close
Close,1.0
Cumulative_Returns,0.9999999999999999
Square_Root_Close,0.999716986714006
Close_Squared,0.9989086784453481
Log_Close,0.9988602036151893
Close_Cubed,0.9957694824222107
Close_Inverse,0.9953659837525496
Moving_Average_3,0.9933607873986118
Moving_Average_5,0.9854919708018967
EMA,0.9781509761742047
Short_EMA,0.9733493683552634
Rolling_Mean,0.967965020972719
Moving_Average_10,0.967965020972719
Moving_Average_15,0.9517802372571345
Upper_Band,0.9500122746445434
Lower_Band,0.9476615330200345
Long_EMA,0.9442845944610115
Expanding_Mean,0.8481413973504569
Price_RoC_60,0.79438242667112
Signal_Line,0.736477311348774
Price_RoC_45,0.7197869325701899
MACD,0.7067043846239603
Price_RoC_30,0.5912175987180491
Price_RoC_15,0.4152530379464748
RSI,0.395845172692741
Price_RoC_12,0.35856154884493585
Std_Dev_RoC_10,0.32771268460464537
Price_RoC_10,0.32068285638984045
RS,0.3128429372193423
Price_RoC_7,0.2625335063492855
Std_Dev_RoC_5,0.23294308025279928
Price_RoC_5,0.2192784433576375
Z_Score,0.17279489382306834
Price_RoC_3,0.16323747736993813
Rolling_Std,0.11827501445719413
Sin_Close,0.09173411242381763
Price_Delta,0.09066337210457633
Log_Returns,0.08756440403225804
Price_RoC,0.085367567251905
Gain,0.07413907038827174
Loss,0.07311541085842112
Tan_Close,0.06473519835233942
Cos_Close,0.037579348726159714
