,Feature,Importance
15,Expanding_Mean,0.076430514
13,Long_EMA,0.009328984
7,Short_EMA,0.009020893
14,Lower_Band,0.006411842
11,Upper_Band,0.0060947584
9,Moving_Average_10,0.005866853
4,Log_Close,0.0057397606
3,Moving_Average_3,0.0053693983
6,EMA,0.004835488
1,Close,0.0044513657
8,Rolling_Mean,0.003939855
0,Cumulative_Returns,0.0036492967
5,Moving_Average_5,0.003155623
12,Moving_Average_15,0.0029262155
10,Close_Inverse,0.002511823
2,Square_Root_Close,0.0023575067
