,Close
Close,1.0
Cumulative_Returns,0.9999999999999993
Square_Root_Close,0.9997828599611837
Log_Close,0.9991811292856903
Close_Squared,0.9991384405999996
Close_Cubed,0.9965861149569102
Close_Inverse,0.9965219060027285
Moving_Average_3,0.9937598258036581
Moving_Average_5,0.9865551642054246
EMA,0.9788088331241129
Short_EMA,0.9739416830246371
Rolling_Mean,0.9700849416057058
Moving_Average_10,0.9700849416057058
Lower_Band,0.9623454807852702
Upper_Band,0.9547312917623652
Moving_Average_15,0.953813511878646
Long_EMA,0.941627214319886
Price_RoC_60,0.8781296406937795
Signal_Line,0.8212125148961336
Price_RoC_45,0.7875220395996593
MACD,0.78673657968755
Expanding_Mean,0.7549894932749771
Price_RoC_30,0.6912227413104092
RSI,0.5268460014330323
RS,0.512141122551678
Price_RoC_15,0.48375477378000575
Std_Dev_RoC_10,0.4426054154278267
Price_RoC_12,0.4211490773359937
Sin_Close,0.3843814924467791
Std_Dev_RoC_5,0.38178049770238004
Price_RoC_10,0.3709623218941831
Price_RoC_7,0.28989765044711563
Z_Score,0.26185839985417986
Price_RoC_5,0.2281711903090722
Rolling_Std,0.17213004990513336
Price_RoC_3,0.16087441451524853
Loss,0.12087824852454468
Price_Delta,0.08184302868444125
Log_Returns,0.08014061681608582
Price_RoC,0.07885577620889009
Tan_Close,0.046443934279412
Cos_Close,0.03388317272275345
Gain,0.013829080814080116
