,Feature,Importance
8,Expanding_Mean,0.094465986
7,Long_EMA,0.009865129
2,EMA,0.007858837
3,Short_EMA,0.0056839976
4,Rolling_Mean,0.005141478
1,Log_Close,0.004275704
6,Moving_Average_15,0.0027475087
5,Moving_Average_10,0.0020436074
0,Square_Root_Close,0.001277256
